train,val
Q9UBT6_E_199_A,
P23921_D_57_N,
P49407_R_169_E,
Q96D96_S_97_A,
Q96D96_D_112_A,
Q96D96_D_112_F,
Q96D96_D_112_N,
Q96D96_D_112_S,
Q96D96_D_112_E,
Q96D96_D_112_V,
Q96D96_H_140_A,
Q96D96_H_193_A,
Q96D96_R_205_A,
Q96D96_R_208_A,
Q96D96_R_211_A,
P48740_E_68_A,
P48740_E_68_Q,
P48740_Y_77_A,
P48740_E_99_A,
P48740_D_121_A,
P48740_D_121_N,
P48740_F_122_A,
P48740_S_123_A,
P48740_E_125_A,
P48740_H_237_A,
P48740_E_239_A,
P48740_Y_244_A,
P48740_E_262_A,
P48740_S_274_A,
P48740_N_283_A,
P48740_E_286_A,
P48740_S_646_A,
Q9Y5K5_C_88_A,
Q96PU8_N_97_A,
Q96PU8_K_120_A,
Q96PU8_R_124_A,
Q96PU8_R_130_A,
Q96PU8_K_190_A,
Q96PU8_Q_193_A,
Q9BQF6_F_775_W,
Q9BQF6_V_779_E,
P34897_E_98_L,
P34897_K_103_R,
P34897_K_103_E,
P34897_Y_106_F,
P34897_K_280_Q,
P34897_K_280_R,
P34897_K_280_E,
P34897_K_302_R,
P34897_K_302_E,
P34897_K_356_R,
P34897_K_356_E,
P34897_K_464_R,
P34897_K_464_E,
P34897_K_469_R,
P34897_K_469_E,
P34897_K_474_R,
P34897_K_474_E,
P13796_S_5_A,
P13796_S_5_E,
Q96L93_R_1220_A,
Q96L93_R_1225_A,
Q96L93_K_1229_A,
Q96L93_K_1232_A,
Q96L93_L_1248_A,
Q96L93_L_1248_V,
Q96L93_F_1249_A,
Q96L93_R_1260_A,
Q96L92_H_114_A,
Q9Y2L1_D_146_N,
Q9Y2L1_D_487_N,
Q8TBK2_Y_285_A,
Q15438_E_157_A,
Q15438_E_157_K,
Q15438_Y_187_A,
Q15438_M_195_A,
O95671_S_19_A,
O95671_S_21_A,
O95671_R_23_A,
O95671_R_24_A,
O95671_E_44_A,
O95671_Y_57_A,
O95671_K_65_A,
O95671_D_88_A,
O95671_D_88_N,
O95671_E_99_A,
O95671_Q_179_A,
O95671_Q_179_E,
O14672_E_384_A,
Q15436_F_628_A,
Q15436_Y_672_K,
Q15436_Y_678_A,
Q15436_F_681_A,
Q16637_E_134_K,
P15309_W_206_F,
P15309_W_206_L,
P11509_I_208_S,
P11509_S_213_A,
P11509_I_300_F,
P11509_G_301_A,
P11509_S_369_G,
P11509_R_372_H,
P55055_K_409_R,
P55055_K_447_R,
Q5S007_T_1343_G,
Q5S007_K_1347_A,
Q5S007_T_1348_N,
Q5S007_R_1398_Q,
Q5S007_R_1441_G,
Q5S007_Y_1699_C,
Q5S007_K_1906_A,
Q5S007_D_1994_A,
Q5S007_D_1994_N,
Q5S007_D_2017_A,
Q5S007_G_2019_S,
Q5S007_L_2343_D,
Q5S007_F_2344_A,
Q5S007_S_2345_D,
Q5S007_Y_2346_A,
Q5S007_H_2391_D,
Q5S007_R_2394_E,
Q5S007_E_2395_R,
Q5S007_S_2409_A,
Q9BVS4_K_123_A,
Q9BVS4_D_246_A,
P06746_K_35_Q,
P06746_K_35_R,
P06746_Y_39_Q,
P06746_K_41_R,
P06746_K_61_R,
P06746_K_68_Q,
P06746_K_68_R,
P06746_K_72_Q,
P06746_K_72_R,
P06746_K_81_R,
P06746_R_83_K,
P06746_K_84_R,
P06746_R_152_K,
P06744_S_185_A,
P06744_S_185_E,
O14519_C_105_A,
O60759_K_82_E,
O60759_F_90_A,
O60759_I_92_A,
P47989_E_803_V,
P47989_R_881_M,
P20472_D_52_A,
P20472_E_63_V,
P20472_D_91_A,
P20472_E_102_V,
Q6P587_H_30_A,
Q6P587_E_33_A,
Q6P587_D_102_A,
Q6P587_R_106_A,
O00291_F_432_G,
O00299_C_24_S,
O00299_C_59_S,
Q96EP1_T_39_A,
Q96EP1_R_632_A,
Q96EP1_C_635_A,
Q96EP1_C_641_A,
Q96EP1_R_642_A,
Q96EP1_Q_644_A,
P52333_K_855_A,
P52333_Y_904_F,
P52333_Y_939_F,
O00444_K_41_M,
O00444_D_154_A,
P51649_R_213_A,
P51649_R_334_A,
P51649_C_342_A,
P51649_S_498_A,
Q04609_N_76_A,
Q04609_N_121_A,
Q04609_N_140_A,
Q04609_N_153_A,
Q04609_N_195_A,
Q04609_N_336_A,
Q04609_H_377_A,
Q04609_H_377_G,
Q04609_H_377_Q,
Q04609_D_379_E,
Q04609_D_379_N,
Q04609_D_387_E,
Q04609_D_387_L,
Q04609_D_387_N,
Q04609_P_388_A,
Q04609_E_424_A,
Q04609_E_424_D,
Q04609_E_424_Q,
Q04609_E_425_Q,
Q04609_E_425_D,
Q04609_D_453_N,
Q04609_D_453_L,
Q04609_D_453_Q,
Q04609_S_454_A,
Q04609_N_459_A,
Q04609_N_476_A,
Q04609_N_638_A,
Q04609_T_640_A,
Q9BZR6_R_151_E,
Q9BZR6_R_199_E,
Q9BZR6_K_277_A,
Q9BZR6_K_277_D,
Q9BZR6_R_279_A,
Q9BZR6_R_279_D,
Q9BZR6_R_279_E,
O15111_T_23_A,
O15111_K_44_A,
O15111_K_44_M,
O15111_S_176_A,
O15111_S_176_E,
O15111_T_179_A,
O15111_S_180_A,
Q12809_F_29_A,
Q12809_Y_43_A,
Q12809_N_629_Q,
Q12809_S_631_A,
Q6UVJ0_F_131_D,
P49916_K_410_E,
P49916_R_414_E,
P49914_K_10_A,
P49914_R_14_A,
P49914_E_61_A,
P49914_R_145_A,
P49914_Y_153_A,
P49914_D_154_A,
Q8IZ41_Q_600_L,
Q8TAI7_F_54_A,
Q8TAI7_L_56_A,
Q8TAI7_D_60_K,
Q8TAI7_Q_64_L,
O75884_S_75_A,
P00973_K_66_A,
P00973_D_75_A,
P00973_D_77_A,
P00973_D_148_A,
P00973_E_233_A,
P00973_C_331_A,
P00973_F_332_A,
P00973_K_333_A,
P20023_R_103_A,
P20023_D_112_A,
P20023_K_128_A,
O60502_Y_69_K,
O60502_Y_69_Q,
O60502_Y_69_S,
O60502_D_174_A,
O60502_D_175_A,
O60502_D_175_N,
O60502_V_255_G,
O60502_V_255_T,
O60502_Y_286_S,
O60502_D_287_A,
O60502_W_679_N,
Q10469_R_198_A,
Q10469_D_217_A,
Q10469_E_259_A,
Q10469_Y_294_A,
Q10469_N_318_A,
Q10469_Y_344_A,
Q10469_W_346_A,
Q10469_D_347_A,
O60504_W_649_F,
O60504_Y_667_V,
O60507_N_262_A,
Q96AX1_K_429_D,
Q96AX1_Y_438_D,
Q96AX1_I_441_K,
P42345_S_2159_A,
P42345_S_2159_D,
P42345_T_2164_A,
P42345_T_2164_E,
P42345_T_2173_A,
P42345_H_2340_A,
P42345_D_2357_E,
P42345_V_2364_I,
Q86W56_N_740_A,
Q86W56_E_755_A,
Q86W56_E_756_A,
Q86W56_A_874_W,
Q86W56_F_875_A,
P39748_R_29_A,
P39748_D_34_A,
P39748_R_47_A,
P39748_R_70_A,
P39748_R_73_A,
P39748_K_80_A,
P39748_D_86_A,
P39748_R_103_A,
P39748_E_158_A,
P39748_D_179_A,
P39748_D_181_A,
P39748_S_187_A,
P39748_S_187_D,
P39748_R_192_K,
P39748_G_231_A,
P39748_D_233_A,
P49005_L_217_W,
P49005_G_224_W,
P49005_E_231_W,
O15294_W_208_E,
O15294_I_211_D,
O15294_H_508_A,
O15294_H_568_A,
O15294_H_911_A,
Q95460_K_65_A,
Q95460_K_65_R,
Q95460_Q_169_L,
Q95460_C_283_G,
P15498_C_529_R,
P15498_R_696_L,
P10321_S_112_G,
Q8NBL1_G_169_E,
P83110_S_305_A,
Q9Y3D8_H_79_G,
O75460_K_599_A,
Q9H3H5_P_30_S,
Q9H3H5_I_69_N,
Q9H3H5_L_103_F,
Q9H3H5_A_114_G,
Q9H3H5_D_115_A,
Q9H3H5_D_115_N,
Q9H3H5_D_115_E,
Q9H3H5_D_116_A,
Q9H3H5_D_116_N,
Q9H3H5_W_122_A,
Q9H3H5_K_125_A,
Q9H3H5_K_125_E,
Q9H3H5_K_125_N,
Q9H3H5_L_168_P,
Q9H3H5_N_182_A,
Q9H3H5_N_185_A,
Q9H3H5_N_185_D,
Q9H3H5_D_252_A,
Q9H3H5_V_264_M,
Q9H3H5_R_301_C,
Q9H3H5_R_301_H,
Q9H3H5_H_302_A,
Q9H3H5_R_303_A,
Q9H3H5_L_385_R,
P41227_K_136_R,
P00374_L_23_F,
P00374_L_23_W,
P00374_L_23_Y,
P00374_L_23_R,
P00374_F_32_R,
P00374_Q_36_E,
P00374_Q_36_K,
P00374_Q_36_S,
P00374_N_65_F,
P00374_N_65_S,
Q9NR22_C_273_A,
Q9NR22_C_295_A,
Q9NR22_Y_303_A,
Q9NR22_Y_345_A,
Q9NR22_R_349_A,
Q9NR22_L_382_A,
P43405_Y_630_F,
P08581_Y_1234_F,
P08581_Y_1235_F,
P08581_Y_1313_F,
P08581_Y_1349_F,
P08581_Y_1356_F,
Q86XR7_P_116_H,
Q86XR7_C_117_H,
Q86XR7_Y_154_F,
Q86XR7_Y_167_F,
Q8NEJ0_D_73_A,
Q8NEJ0_L_102_V,
Q8NEJ0_C_104_S,
Q8NEJ0_R_110_K,
Q8NEJ0_S_111_A,
Q13285_A_269_F,
Q13285_G_341_E,
Q13285_L_344_F,
Q13285_A_433_F,
Q13285_Y_436_F,
Q13285_K_440_A,
O75608_S_119_A,
P49137_K_93_R,
P49137_D_207_A,
P49137_T_222_A,
P49137_T_222_D,
P49137_T_222_E,
P49137_S_272_A,
P49137_S_272_D,
P49137_T_334_A,
P49137_T_334_D,
P49137_T_334_E,
P49137_K_353_R,
Q13043_K_59_R,
Q13043_T_175_A,
Q13043_T_177_A,
Q13043_T_183_A,
P62745_G_14_V,
P62745_F_39_G,
Q53EL6_E_174_A,
Q53EL6_E_210_A,
Q53EL6_E_249_A,
Q53EL6_L_252_A,
Q53EL6_D_253_A,
Q53EL6_P_255_A,
Q53EL6_M_333_A,
Q53EL6_E_337_A,
Q53EL6_L_340_A,
Q53EL6_H_358_A,
Q53EL6_F_359_A,
Q53EL6_H_361_A,
Q53EL6_D_414_A,
Q53EL6_D_418_A,
Q53EL6_P_420_A,
P04004_T_69_A,
P04004_T_69_E,
P01375_L_105_S,
P01375_R_108_W,
P01375_L_112_F,
P01375_A_160_V,
P01375_S_162_F,
P01375_V_167_A,
P01375_V_167_D,
P01375_E_222_K,
Q96PD4_R_77_A,
O43504_T_12_A,
O43504_T_36_A,
Q9H9G7_E_638_A,
Q9Y5Z0_D_110_A,
Q9Y5Z0_D_110_N,
Q9Y5Z0_D_303_A,
Q05209_S_19_E,
Q05209_R_36_A,
Q05209_R_63_A,
Q05209_Y_64_A,
Q05209_D_66_A,
Q05209_I_67_A,
Q05209_D_199_A,
Q05209_H_200_A,
Q05209_R_270_A,
Q05209_Q_278_A,
Q6PIW4_K_447_A,
Q6PIW4_D_500_A,
Q53FA7_Y_51_A,
Q53FA7_Y_51_F,
Q53FA7_S_151_V,
Q8N3R9_F_318_A,
Q8N3R9_F_318_C,
Q8N3R9_D_386_K,
O14862_L_14_A,
O14862_K_160_A,
O14862_K_162_A,
O14862_K_163_A,
O14862_F_165_A,
O14862_K_198_A,
O14862_K_204_A,
O14862_R_244_A,
O14862_K_251_A,
O14862_K_309_A,
O14862_R_311_A,
O14862_K_335_A,
O14862_I_337_A,
O95684_V_74_F,
Q8N4J0_F_313_A,
Q8N4J0_D_316_A,
Q8N4J0_D_316_E,
Q8N4J0_D_316_N,
Q8N4J0_P_343_A,
Q8N4J0_L_345_A,
Q8N4J0_H_347_A,
Q8N4J0_H_347_F,
Q8N4J0_Y_386_A,
Q8N4J0_Y_386_F,
Q8N4J0_Y_386_W,
Q8N4J0_Y_396_A,
Q8N4J0_Y_396_D,
Q8N4J0_Y_398_A,
Q8N4J0_Y_398_F,
O95445_Q_22_A,
O95445_N_135_Q,
O95445_N_148_Q,
P11498_F_1077_A,
P11498_F_1077_E,
Q99418_E_156_D,
O43181_S_173_A,
P31939_K_66_A,
P31939_Y_104_A,
P31939_Y_104_F,
P31939_D_125_A,
P31939_D_125_E,
P31939_D_125_N,
P31939_K_137_A,
P31939_K_137_R,
P31939_H_213_A,
P31939_H_267_A,
Q16555_D_71_N,
A1Z1Q3_N_92_A,
A1Z1Q3_G_100_A,
A1Z1Q3_D_102_A,
A1Z1Q3_H_106_A,
A1Z1Q3_G_188_E,
P61006_T_22_N,
P61006_Q_67_L,
P61006_T_72_A,
P61006_T_72_E,
P21399_C_300_S,
P21399_C_437_S,
P21399_C_503_S,
P21399_C_506_S,
P21399_R_536_Q,
P21399_R_541_Q,
P21399_R_699_K,
P21399_S_778_A,
P21399_R_780_Q,
P48775_Y_42_A,
P48775_Y_45_A,
P48775_F_72_A,
P48775_H_76_A,
P48775_F_140_A,
P48775_R_144_A,
P48775_S_151_A,
P48775_Y_175_G,
P48775_H_328_A,
P22626_Y_276_S,
P22626_Y_283_S,
P22626_Y_287_S,
P22626_Y_290_S,
P22626_Y_295_S,
P22626_Y_300_S,
P22626_F_303_S,
P22626_Y_306_S,
P22626_Y_313_S,
P22626_F_321_S,
Q96BY9_E_148_A,
P40199_I_38_A,
P40199_L_53_A,
P40199_A_55_V,
P40199_N_61_H,
P40199_R_62_L,
P40199_I_63_F,
P40199_S_66_N,
P40199_L_78_Q,
P40199_Q_123_A,
P40199_L_129_A,
Q9NUI1_D_86_A,
Q9NUI1_D_137_A,
Q9NUI1_D_186_A,
Q9NUI1_D_268_A,
Q9H5Q4_G_105_A,
Q9H5Q4_R_330_A,
Q9H5Q4_R_331_A,
Q86YV5_I_1243_A,
Q86YV5_F_1271_A,
Q86YV5_R_1278_A,
Q86YV5_Y_1282_A,
Q86YV5_F_1366_A,
Q86YV5_W_1382_A,
P14550_Y_50_F,
P14550_Y_50_H,
P14550_K_80_M,
P14550_H_113_Q,
P14550_I_299_A,
P14550_I_299_C,
P14550_V_300_C,
P14555_R_27_E,
P14555_K_30_E,
P14555_K_35_E,
P14555_G_49_S,
P14555_K_57_E,
P14555_R_62_E,
P14555_H_67_Q,
P14555_D_68_K,
P14555_K_72_E,
P14555_R_73_E,
P14555_R_77_E,
P14555_K_87_E,
P14555_R_94_E,
P14555_K_99_E,
P14555_R_104_E,
P14555_R_120_E,
P14555_K_122_E,
P14555_K_127_E,
P14555_K_128_E,
P14555_K_135_E,
P14555_R_138_D,
Q06830_T_90_A,
Q06830_T_90_D,
Q96PX8_V_85_M,
P38646_G_489_E,
Q9P0U4_C_169_A,
Q9P0U4_C_208_A,
Q9P0U3_D_441_A,
Q9P0U3_W_465_A,
Q9P0U3_D_468_A,
Q9P0U3_F_496_A,
Q9P0U3_R_511_A,
Q9P0U3_W_512_A,
Q9P0U3_H_529_A,
Q9P0U3_V_532_A,
Q9P0U3_H_533_A,
Q9P0U3_W_534_A,
Q9P0U3_D_550_A,
Q9P0U3_Q_597_A,
Q9P0U3_C_603_A,
Q9P0U3_C_603_S,
Q9ULM3_H_259_A,
Q9ULM3_S_261_A,
Q9ULM3_Y_262_A,
Q9ULM3_W_282_A,
Q9ULM3_G_283_A,
Q9ULM3_E_284_A,
Q9ULM3_F_285_A,
Q9ULM3_Y_313_A,
P49588_A_448_Q,
Q16602_W_72_A,
Q16602_F_92_A,
Q16602_W_121_A,
Q9H6E5_D_216_A,
Q9H6E5_D_218_A,
Q9H6E5_R_779_A,
Q9H6E5_R_783_A,
Q9BRJ7_K_10_E,
Q9BRJ7_K_151_E,
P30419_G_492_D,
P30419_G_492_K,
P15374_D_33_A,
P15374_C_95_A,
P15374_C_95_S,
P47974_E_157_R,
P47974_E_195_K,
Q8N8N7_Y_64_F,
Q8N8N7_Y_259_F,
P06733_M_94_I,
P06733_M_97_I,
P06733_K_281_R,
P06733_L_384_A,
P06733_L_388_A,
P06730_S_53_A,
P06730_S_53_D,
P06730_W_73_A,
P06730_W_102_L,
P06730_E_103_A,
P06730_D_104_A,
P06730_E_105_A,
P06730_K_119_A,
P06730_S_209_A,
P06730_S_209_D,
O14508_K_87_R,
O14508_K_154_R,
O14508_K_173_R,
P17787_F_197_Y,
Q676U5_V_540_A,
Q676U5_F_542_A,
O00602_G_250_F,
O00602_A_285_V,
O00602_Y_300_F,
P83876_C_38_A,
P16410_V_45_D,
P16410_L_47_D,
P16410_S_49_A,
P16410_R_70_A,
P16410_R_70_D,
P16410_K_130_A,
P16410_K_130_D,
P16410_E_132_A,
P16410_E_132_R,
P16410_Y_139_A,
P16410_Y_139_D,
P16410_I_143_A,
P16410_I_143_D,
Q7Z4W1_N_107_L,
Q7Z4W1_N_107_D,
Q96NW4_Q_509_A,
Q96NW4_L_513_D,
Q96NW4_K_546_D,
Q96NW4_Y_550_A,
Q96NW4_H_712_A,
Q96NW4_L_714_A,
Q9NQV7_D_199_Y,
Q9NQV7_K_374_D,
Q96D46_K_405_A,
Q96D46_K_406_A,
P56192_A_64_R,
P56192_E_86_R,
P56192_R_857_A,
P56192_K_860_A,
P56192_K_863_A,
P56192_K_866_A,
P56192_K_880_A,
O95271_H_1184_A,
O95271_E_1291_A,
P20701_S_1165_A,
P07954_T_147_A,
P07954_S_187_A,
P07954_T_236_A,
P07954_T_236_D,
Q9H2G2_K_63_R,
Q9Y2Y0_E_56_A,
Q9Y2Y0_E_57_A,
Q9Y2Y0_L_60_A,
Q9Y2Y0_E_74_A,
Q9Y2Y0_Y_76_A,
Q9Y2Y0_F_109_A,
Q9Y2Y0_D_110_A,
Q9Y2Y0_M_111_A,
Q9Y2Y0_L_112_A,
Q9Y2Y0_F_115_A,
Q13322_K_300_A,
Q13322_K_305_A,
Q13322_K_308_A,
Q13322_N_355_G,
Q13322_R_520_K,
P00966_K_165_Q,
P00966_K_165_R,
P00966_K_176_Q,
P00966_K_176_R,
P52298_Y_20_A,
P52298_Y_20_F,
P52298_F_25_A,
P52298_Y_43_A,
P52298_Y_43_F,
P52298_N_46_A,
P52298_F_83_A,
P52298_F_85_A,
P52298_R_112_A,
P52298_R_112_T,
P52298_D_114_A,
P52298_D_116_A,
P52298_F_119_A,
P52298_Y_138_A,
P62917_H_209_A,
P62917_H_209_G,
O00422_D_118_A,
O00422_T_121_A,
O00422_K_126_A,
Q10471_W_282_A,
Q10471_F_361_A,
P10253_W_516_R,
P10253_D_518_G,
P10253_D_518_N,
P10253_D_518_E,
Q9NTX7_H_54_A,
Q9NTX7_W_106_A,
Q9NTX7_Y_108_A,
Q9NTX7_R_111_A,
Q9NTX7_W_115_A,
Q9NTX7_Y_145_A,
Q9NTX7_Q_154_A,
Q9NTX7_R_163_A,
Q9NTX7_R_164_A,
Q9NTX7_K_176_A,
P35916_T_446_E,
P35916_K_516_A,
Q9Y371_V_8_M,
Q9Y371_T_145_A,
Q9Y371_T_145_E,
Q9H0U4_Q_67_L,
Q9H0U4_I_73_N,
Q9H0U4_S_76_A,
Q9H0U4_Y_77_F,
Q9H0U4_Y_78_D,
Q9H0U4_A_81_D,
Q9H0U4_L_103_R,
Q9H0U4_A_110_D,
Q9H0U4_N_121_I,
Q9H0U4_K_137_E,
Q9H0U4_G_144_N,
Q9P2M4_R_472_A,
Q9P2M4_Q_508_A,
Q86W24_L_84_R,
Q9Y376_R_240_A,
Q9Y376_F_243_A,
O75928_C_362_S,
O75928_C_362_A,
P23396_S_6_A,
P23396_K_18_R,
P23396_S_35_A,
P23396_T_42_A,
P23396_T_42_D,
P23396_T_70_A,
P23396_T_70_D,
P23396_T_70_E,
P23396_T_70_R,
P23396_K_132_A,
P23396_S_139_A,
P23396_S_149_A,
P23396_T_195_A,
P23396_S_209_A,
P23396_K_214_R,
P23396_T_221_A,
O75923_D_16_A,
O75923_D_21_A,
O75923_D_71_A,
O75923_R_79_D,
O75923_F_80_A,
Q9Y4K3_D_57_K,
Q9Y4K3_C_70_A,
Q9Y4K3_I_72_D,
Q9Y4K3_L_74_E,
Q9Y4K3_L_74_K,
Q9Y4K3_R_88_A,
Q9Y4K3_F_118_A,
Q9Y4K3_F_118_W,
Q9Y4K3_F_118_Y,
Q9Y4K3_F_122_A,
Q9Y4K3_K_124_R,
Q9Y4K3_K_142_R,
Q9Y4K3_K_453_R,
P27487_N_85_A,
P27487_N_92_A,
P27487_N_150_A,
P27487_E_205_K,
P27487_E_206_L,
P27487_N_219_A,
P27487_N_229_A,
P27487_N_281_A,
P27487_N_321_A,
P27487_N_520_A,
P27487_N_685_A,
P27487_H_750_A,
P27487_H_750_E,
Q9UK39_N_149_A,
Q9UK39_D_160_A,
Q9UK39_E_195_A,
Q9UK39_K_219_A,
Q9UK39_H_286_A,
Q9UK39_H_286_N,
Q9UK39_K_288_A,
Q9UK39_R_290_A,
Q9UK39_D_324_A,
Q9UK39_N_326_A,
Q9UK39_K_365_A,
Q9UK39_R_367_A,
Q9UK39_D_377_A,
Q9UK39_H_414_A,
Q9UK39_H_414_N,
Q9UGI8_C_328_A,
Q9UGI8_C_391_A,
P00813_L_58_A,
P00813_D_60_A,
P00813_F_61_A,
P00813_L_62_A,
P00813_K_64_A,
P00813_F_65_A,
P00813_D_66_A,
P00813_M_69_A,
P00813_I_115_A,
P00813_N_118_A,
P00813_M_155_A,
P00813_H_157_A,
P00813_G_184_Q,
P00813_D_185_A,
P00813_L_194_A,
Q09328_E_280_A,
Q09328_E_287_A,
Q09328_E_297_A,
Q09328_E_429_A,
Q09328_E_520_A,
Q09328_E_526_A,
Q7L0Q8_T_81_S,
Q7L0Q8_F_83_A,
Q7L0Q8_F_83_G,
Q7L0Q8_F_86_C,
Q7L0Q8_Q_107_L,
P54922_S_54_A,
P54922_D_55_N,
P54922_D_56_N,
P54922_D_302_N,
P54922_S_305_A,
Q13077_K_185_R,
Q13077_K_193_R,
Q9H492_K_49_A,
Q9H492_K_51_A,
Q9H492_L_53_A,
Q9H492_G_120_A,
Q14392_C_211_A,
Q14392_C_350_A,
Q14392_C_436_A,
P20292_V_20_A,
P20292_A_27_V,
P20292_V_30_A,
P20292_D_62_A,
P20292_T_66_A,
P20292_Y_112_A,
P20292_I_113_A,
P20292_K_116_A,
P20292_F_123_A,
O96017_D_347_A,
O96017_D_368_N,
O96017_S_379_A,
O96017_T_383_A,
O96017_T_387_A,
O96017_S_456_A,
O96013_S_445_N,
O96013_S_474_E,
O94923_Y_146_A,
O94923_Y_162_A,
O94923_Y_168_A,
O94923_Y_210_A,
O94923_Y_222_A,
O94923_E_499_Q,
O94923_Y_500_F,
O94923_Y_578_F,
P41235_S_313_A,
P41235_S_313_D,
P42126_E_178_A,
Q8NFA2_R_40_Q,
Q99714_S_20_F,
Q99714_K_172_A,
P14780_E_402_Q,
P27707_A_100_V,
P27707_R_104_L,
P27707_R_104_M,
P27707_D_133_A,
P11310_L_86_M,
P11310_L_98_W,
P11310_L_100_Y,
P11310_I_108_M,
P11310_W_191_A,
P11310_W_191_F,
P11310_E_237_A,
P11310_T_280_E,
P11310_E_384_A,
P11310_E_384_Q,
P11310_E_401_G,
P11310_E_401_Q,
P11310_E_401_T,
Q96JA3_W_407_A,
P26440_E_286_D,
P26440_E_286_G,
P26440_E_286_Q,
P26440_A_407_E,
Q15717_S_158_A,
Q15717_S_318_A,
P11597_T_155_Y,
P11597_V_215_W,
P11597_R_218_S,
P11597_S_247_A,
P11597_F_282_R,
P11597_F_287_R,
P11597_F_309_D,
P11597_L_313_Q,
P11597_Y_392_S,
P11597_L_399_W,
P11597_V_433_R,
Q16832_W_52_A,
Q16832_K_608_A,
Q16832_Y_736_F,
Q16832_Y_740_F,
Q16832_Y_741_F,
O95470_E_132_G,
O95470_C_218_G,
O95470_C_317_S,
O95470_K_353_L,
O95477_C_23_S,
O95477_S_100_C,
O95477_F_593_L,
O95477_K_939_M,
O95477_C_1110_S,
O95477_C_1111_S,
O95477_T_1512_M,
O95477_K_1952_M,
P49366_N_106_A,
P49366_S_109_A,
P49366_E_137_A,
P49366_D_238_A,
P49366_D_243_A,
P49366_K_287_A,
P49366_H_288_A,
P49366_Y_305_A,
P49366_D_313_A,
P49366_D_316_A,
P49366_S_317_A,
P49366_E_323_A,
P49366_W_327_A,
P49366_K_329_A,
P49366_K_329_R,
P49366_D_342_A,
Q13257_L_13_A,
Q13257_W_75_A,
Q13257_R_133_A,
Q13257_L_153_A,
Q13257_Y_156_A,
Q13257_S_170_A,
Q13257_S_170_D,
Q13257_S_178_A,
Q13257_S_178_D,
Q13257_F_186_A,
Q13257_T_188_A,
Q13257_H_191_A,
Q13257_S_195_A,
Q13257_S_195_D,
Q13257_V_197_A,
Q13257_Y_199_A,
O75143_S_127_H,
O75143_I_131_D,
O75143_R_133_D,
O75143_V_134_D,
O75147_F_17_R,
Q9H3S7_L_202_D,
Q9H3S7_I_206_D,
Q9H3S7_F_678_S,
Q9H3S7_F_678_D,
P26196_E_247_Q,
P26196_Q_320_A,
P26196_H_323_A,
P26196_T_327_A,
P26196_R_331_A,
P26196_R_386_E,
P11441_L_43_A,
P11441_K_48_R,
O95786_T_55_I,
O95786_K_99_R,
O95786_K_154_R,
O95786_K_164_R,
O95786_K_169_R,
O95786_K_172_R,
O95786_K_181_R,
O95786_K_270_A,
O95786_N_495_Q,
O95786_N_549_Q,
O95786_K_788_R,
O95786_K_849_R,
O95786_K_851_R,
O95786_K_888_R,
O95786_K_907_R,
O95786_K_909_R,
P61077_N_77_S,
P61077_C_85_A,
P61077_D_87_E,
P61077_D_87_P,
P61077_D_87_K,
P61077_D_87_N,
P61077_D_117_H,
O43314_R_213_A,
O43314_R_213_K,
O43314_K_248_A,
O43314_R_262_A,
Q9NUW8_H_263_A,
Q9NUW8_K_265_A,
Q9NUW8_K_265_S,
Q9NUW8_N_283_A,
Q9NUW8_Q_294_A,
Q9NUW8_H_493_A,
Q9NUW8_H_493_N,
Q9NUW8_K_495_A,
Q9NUW8_K_495_S,
Q9NUW8_N_516_A,
Q9NUW8_E_538_A,
Q8IXI2_P_13_V,
Q8IXI2_T_18_N,
Q8IXI2_E_208_K,
Q8IXI2_E_328_K,
Q8IXI2_K_427_V,
Q8IXI2_S_432_N,
P63165_F_36_A,
P63165_G_97_A,
P56945_L_787_E,
P56945_F_794_R,
P56945_D_797_R,
Q9UHV8_R_53_H,
Q9UHV8_C_136_S,
Q9UHV8_C_138_S,
Q96BD8_R_155_A,
Q96BD8_S_185_D,
Q96BD8_R_236_A,
Q96BD8_S_242_D,
Q96BD8_R_245_A,
Q15811_I_1078_K,
Q15811_I_1078_S,
Q15811_R_1119_A,
Q15811_R_1119_E,
Q15811_M_1369_L,
Q15811_L_1376_I,
P30530_E_63_R,
P30530_E_66_R,
P30530_T_84_R,
P30533_H_283_A,
P30533_K_290_A,
P30533_H_291_A,
P30533_H_293_A,
P30533_H_302_A,
P30533_K_304_A,
P30533_H_307_A,
P30533_H_341_A,
O14656_K_108_A,
O14656_N_143_Q,
O14656_N_158_Q,
O14656_E_171_Q,
P22830_F_110_A,
P22830_C_196_S,
P22830_C_360_S,
P22830_C_395_S,
P22830_C_403_D,
P22830_C_403_H,
P22830_C_406_D,
P22830_C_406_H,
P22830_C_406_S,
P22830_C_411_H,
P22830_C_411_S,
P22830_F_417_L,
P22830_F_417_Y,
P22830_F_417_W,
P51532_V_1484_A,
P51532_F_1539_A,
P51532_N_1540_A,
P61586_G_14_V,
P61586_T_19_N,
P61586_Y_34_A,
P61586_Y_34_F,
P61586_T_37_A,
P61586_Q_63_L,
Q96E22_H_100_A,
Q96E22_G_196_A,
Q96E22_K_197_A,
Q96E22_I_200_A,
Q96E22_L_226_A,
Q96E22_L_230_A,
Q96E22_G_252_A,
Q96E22_F_253_A,
Q96E22_P_255_A,
Q96E22_G_292_A,
Q16611_H_164_A,
P62166_E_81_T,
P62166_T_117_A,
P62166_T_165_A,
